성별,나이,월수입,직업,결혼여부,소비성향,가격,가격등급,카테고리,브랜드,상품조회수,비교상품수,구매시간대,카드할부여부,재방문횟수,예산초과율,예산사용율,사용목적적합도,중요요소일치도,브랜드선호일치도,대체상품우위위험,가격신뢰위험,리뷰부정위험,상품신뢰도,데이터신뢰도,구매필요성점수,예산,사용목적,중요요소,선호브랜드,상품명,상품설명,현재가,최저가,대체상품최저가,평점,리뷰수,리뷰부정키워드수,상품정보출처,평점수집여부,리뷰수집여부,구매후회값,실제구매후회값
male,40,5750000.0,프리랜서,기혼,진보적,165000.0,중저가,교육,메가스터디,53,5,11,N,3,0.0,0.24774774774774774,1.0,0.0,1.0,0.006060606060606061,0.057692307692307696,0.2,0.62875,1.0,1.0,666000,취업,"희소성, 감성",메가스터디,메가스터디 교육 60,"메가스터디 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",165000,156000,164000,3.43,3133.0,4,user_input,Y,Y,0.348,0.348
male,55,5650000.0,사무직,기혼,진보적,54000.0,저가,식품,CJ,9,0,16,N,0,0.0,0.0967741935483871,1.0,0.9,0.0,0.0,0.3170731707317073,0.0,0.3875,1.0,1.0,558000,식사,"가격, 신선도",오뚜기,CJ 식품 61,"CJ 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",54000,41000,58000,3.5,,0,naver_api,Y,N,0.302,0.302
female,40,3740000.0,프리랜서,기혼,진보적,5797000.0,초고가,전자기기,소니,30,19,13,Y,13,1.0,3.0,0.0,0.0,0.0,0.18492323615663275,0.3779415260280485,0.2,0.5720436185943802,1.0,0.37,244000,콘텐츠,"희소성, 감성",라네즈,소니 전자기기 62,"소니 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",5797000,4207000,4725000,,163.0,1,manual,N,Y,0.916,0.916
female,74,2310000.0,은퇴자,기혼,보수적,328000.0,중저가,건강관리,정관장,45,6,21,N,6,0.4260869565217391,1.4260869565217391,0.0,0.6666666666666666,1.0,0.2774390243902439,0.30158730158730157,0.2,0.6375,1.0,0.44999999999999996,230000,선물,"성분, 후기",정관장,정관장 건강관리 63,"정관장 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",328000,252000,237000,,1505.0,4,crawler,N,Y,0.595,0.595
female,63,4170000.0,자영업,기혼,보수적,768000.0,고가,여행,하나투어,39,6,17,Y,5,0.16187594553706508,1.161875945537065,1.0,0.0,1.0,0.078125,0.119533527696793,0.2,0.6375,1.0,0.6,661000,휴식,"희소성, 감성",하나투어,하나투어 여행 64,"하나투어 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",768000,686000,708000,,1750.0,1,manual,N,Y,0.448,0.448
male,48,5740000.0,프리랜서,미혼,진보적,192000.0,중저가,교육,클래스101,46,2,16,N,1,0.0,0.2953846153846154,0.0,0.9,0.0,0.2760416666666667,0.043478260869565216,0.0,0.81125,1.0,0.57,650000,유행,"강의품질, 가격",설화수,클래스101 교육 65,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",192000,184000,139000,4.89,1290.0,0,naver_api,Y,Y,0.505,0.505
male,22,1280000.0,취업준비생,미혼,보수적,3203000.0,초고가,가구,리바트,11,33,15,Y,22,1.0,3.0,0.0,0.0,1.0,0.24758039338120513,0.16940489229645855,0.2,0.5525,1.0,0.37,171000,유행,"희소성, 감성",리바트,리바트 가구 66,"리바트 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",3203000,2739000,2410000,4.82,,3,image_estimate,Y,N,0.81,0.81
male,70,2100000.0,은퇴자,기혼,보수적,1794000.0,고가,건강관리,종근당,38,12,16,Y,9,1.0,3.0,0.0,0.6666666666666666,1.0,0.038461538461538464,0.0852994555353902,0.2,0.7150994651648506,1.0,0.44999999999999996,252000,회복,"성분, 후기",종근당,종근당 건강관리 67,"종근당 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",1794000,1653000,1725000,4.3,538.0,1,user_input,Y,Y,0.67,0.67
male,72,3240000.0,은퇴자,미혼,진보적,4000.0,초저가,식품,동원,43,5,16,N,3,0.0,0.005988023952095809,1.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.73,1.0,1.0,668000,생활,"희소성, 감성",대한항공,동원 식품 68,"동원 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",4000,3000,4000,4.24,3968.0,4,user_input,Y,Y,0.42,0.42
male,56,7350000.0,대기업직원,미혼,진보적,193000.0,중저가,전자기기,애플,52,5,16,N,0,0.0,0.1500777604976672,0.0,0.9375,0.0,0.22797927461139897,0.17682926829268292,0.0,0.77875,1.0,0.37,1286000,콘텐츠,"성능, 배터리",라네즈,애플 전자기기 69,"애플 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",193000,164000,149000,4.63,1561.0,0,user_input,Y,Y,0.499,0.499
female,28,780000.0,학생,미혼,보수적,12000.0,초저가,생활용품,3M,44,2,16,N,4,0.0,0.07547169811320754,0.0,0.0,1.0,0.08333333333333333,0.3333333333333333,0.2,0.6375,1.0,0.57,159000,소장,"희소성, 감성",3M,3M 생활용품 70,"3M 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",12000,9000,11000,,2640.0,1,image_estimate,N,Y,0.528,0.528
female,27,860000.0,학생,기혼,보수적,52000.0,저가,식품,CJ,49,5,13,N,2,0.0,0.5360824742268041,0.0,0.0,0.0,0.15384615384615385,0.2682926829268293,0.2,0.74875,1.0,0.57,97000,유행,"희소성, 감성",삼성,CJ 식품 71,"CJ 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",52000,41000,44000,4.39,1091.0,4,naver_api,Y,Y,0.634,0.634
female,57,5270000.0,자영업,기혼,진보적,157000.0,중저가,교육,메가스터디,53,5,14,N,2,0.0,0.7235023041474654,0.0,0.0,0.0,0.044585987261146494,0.31932773109243695,0.2,0.6375,1.0,0.57,217000,자기계발,"희소성, 감성",설화수,메가스터디 교육 72,"메가스터디 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",157000,119000,150000,,1738.0,2,user_input,N,Y,0.629,0.629
female,36,4920000.0,공무원,기혼,진보적,68000.0,저가,교육,클래스101,35,2,21,N,4,0.0,0.09264305177111716,1.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.5863155333310264,1.0,1.0,734000,공부,"희소성, 감성",레노버,클래스101 교육 73,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",68000,54000,73000,3.31,468.0,0,naver_api,Y,Y,0.437,0.437
female,74,3110000.0,은퇴자,기혼,보수적,54000.0,저가,식품,CJ,42,2,17,N,4,0.0,0.08047690014903129,0.0,0.9,1.0,0.018518518518518517,0.058823529411764705,0.2,0.625,1.0,0.57,671000,휴식,"가격, 신선도",CJ,CJ 식품 74,"CJ 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",54000,51000,53000,3.4,2048.0,4,user_input,Y,Y,0.386,0.386
male,35,5670000.0,프리랜서,기혼,보수적,510000.0,고가,화장품,라네즈,9,1,9,Y,5,0.0,0.831973898858075,0.0,0.9,0.0,0.3352941176470588,0.060291060291060294,0.0,0.5,1.0,0.019999999999999976,613000,휴식,"성분, 가격",애플,라네즈 화장품 75,"라네즈 화장품 ??. ?? ??: 성분, 가격, 후기, 피부관리, 선물, 데일리.",510000,481000,339000,4.4,,0,image_estimate,Y,N,0.526,0.526
male,46,3060000.0,주부,기혼,진보적,1560000.0,고가,전자기기,LG,13,10,20,Y,8,1.0,3.0,1.0,0.0,1.0,0.15320512820512822,0.3032581453634085,0.2,0.1875,0.75,0.87,436000,업무,"희소성, 감성",LG,LG 전자기기 76,"LG 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",1560000,1197000,1321000,,,3,user_input,N,N,0.638,0.638
male,49,3680000.0,프리랜서,기혼,진보적,52000.0,저가,건강관리,종근당,30,5,22,N,3,0.0,0.08609271523178808,0.0,0.0,0.0,0.1346153846153846,0.10638297872340426,0.0,0.576067888666191,1.0,0.44999999999999996,604000,휴식,"희소성, 감성",루이비통,종근당 건강관리 77,"종근당 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",52000,47000,45000,3.74,79.0,0,crawler,Y,Y,0.608,0.608
male,29,3880000.0,프리랜서,미혼,진보적,24000.0,초저가,생활용품,유한킴벌리,11,1,9,N,1,0.0,0.031331592689295036,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,0.2,0.49125,1.0,0.57,766000,가정,"희소성, 감성",설화수,유한킴벌리 생활용품 78,"유한킴벌리 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",24000,22000,16000,4.33,,1,manual,Y,N,0.68,0.68
male,72,2620000.0,은퇴자,미혼,진보적,22000.0,초저가,생활용품,다이소,39,4,19,N,0,0.0,0.275,1.0,0.9,0.0,0.0,0.29411764705882354,0.2,0.7027144854185957,1.0,1.0,80000,생활,"가격, 내구성",유한킴벌리,다이소 생활용품 79,"다이소 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",22000,17000,22000,4.06,876.0,3,crawler,Y,Y,0.276,0.276
male,65,6290000.0,자영업,기혼,보수적,4000.0,초저가,식품,오뚜기,4,0,20,N,4,0.0,0.017391304347826087,0.0,0.9,0.0,0.0,0.05,0.2,0.37625000000000003,1.0,0.57,230000,선물,"가격, 신선도",레노버,오뚜기 식품 80,"오뚜기 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",4000,4000,4000,3.41,,1,image_estimate,Y,N,0.467,0.467
male,25,820000.0,취업준비생,미혼,보수적,24000.0,초저가,식품,CJ,51,4,12,N,1,0.0,0.5333333333333333,0.0,0.9,0.0,0.0,0.2,0.2,0.6375,1.0,0.57,45000,선물,"가격, 신선도",대한항공,CJ 식품 81,"CJ 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",24000,20000,25000,,2407.0,1,naver_api,N,Y,0.473,0.473
male,24,720000.0,학생,미혼,진보적,323000.0,중저가,교육,패스트캠퍼스,2,9,21,Y,8,1.0,3.0,0.0,0.0,1.0,0.07120743034055728,0.3292181069958848,0.2,0.5050000000000001,1.0,0.57,95000,유행,"희소성, 감성",패스트캠퍼스,패스트캠퍼스 교육 82,"패스트캠퍼스 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",323000,243000,300000,4.44,,4,naver_api,Y,N,0.809,0.809
female,72,3680000.0,은퇴자,기혼,진보적,503000.0,고가,건강관리,정관장,7,4,21,Y,2,0.0,0.6618421052631579,1.0,0.6666666666666666,0.0,0.12922465208747516,0.08874458874458875,0.2,0.1875,0.75,0.95,760000,건강,"성분, 후기",삼성,정관장 건강관리 83,"정관장 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",503000,462000,438000,,,4,manual,N,N,0.339,0.339
male,45,8050000.0,대기업직원,미혼,보수적,3392000.0,초고가,가구,한샘,17,10,21,Y,3,1.0,2.5542168674698793,1.0,0.6666666666666666,1.0,0.1733490566037736,0.22854038391886997,0.2,0.4825,1.0,0.87,1328000,이사,"내구성, 크기",한샘,한샘 가구 84,"한샘 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",3392000,2761000,2804000,4.26,,3,crawler,Y,N,0.497,0.497
male,34,2760000.0,주부,기혼,진보적,190000.0,중저가,건강관리,센트룸,54,6,20,N,3,0.0,0.5263157894736842,0.0,0.6666666666666666,0.0,0.0,0.22580645161290322,0.2,0.7012499999999999,1.0,0.44999999999999996,361000,회복,"성분, 후기",ZARA,센트룸 건강관리 85,"센트룸 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",190000,155000,196000,4.01,2173.0,4,crawler,Y,Y,0.518,0.518
female,75,2140000.0,은퇴자,기혼,보수적,20000.0,초저가,식품,CJ,17,0,22,N,1,0.0,0.07692307692307693,0.0,0.9,1.0,0.3,0.42857142857142855,0.2,0.56,1.0,0.57,260000,소장,"가격, 신선도",CJ,CJ 식품 86,"CJ 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",20000,14000,14000,4.88,,1,naver_api,Y,N,0.472,0.472
male,44,3920000.0,프리랜서,기혼,보수적,474000.0,중저가,여행,하나투어,7,5,13,N,5,0.004237288135593209,1.0042372881355932,0.0,0.9,0.0,0.2468354430379747,0.25396825396825395,0.2,0.1875,0.75,0.09999999999999998,472000,기념일,"가격, 일정",유한킴벌리,하나투어 여행 87,"하나투어 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",474000,378000,357000,,,4,image_estimate,N,N,0.572,0.572
female,28,1000000.0,취업준비생,미혼,진보적,11000.0,초저가,식품,동원,15,3,18,N,2,0.0,0.05670103092783505,0.0,0.0,1.0,0.18181818181818182,0.1,0.2,0.45749999999999996,1.0,0.57,194000,선물,"희소성, 감성",동원,동원 식품 88,"동원 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",11000,10000,9000,4.06,,1,user_input,Y,N,0.561,0.561
female,27,860000.0,취업준비생,미혼,보수적,16000.0,초저가,식품,동원,12,3,15,N,3,0.0,0.08602150537634409,0.0,0.9,0.0,0.1875,0.14285714285714285,0.0,0.5050000000000001,1.0,0.57,186000,유행,"가격, 신선도",종근당,동원 식품 89,"동원 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",16000,14000,13000,4.44,,0,user_input,Y,N,0.497,0.497
female,46,4140000.0,프리랜서,미혼,보수적,216000.0,중저가,패션,COS,45,4,2,N,1,0.0,0.5950413223140496,1.0,0.0,0.0,0.0,0.19337016574585636,0.2,0.8075000000000001,1.0,0.6,363000,출근,"희소성, 감성",정관장,COS 패션 90,"COS 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",216000,181000,222000,4.86,1342.0,4,user_input,Y,Y,0.459,0.459
male,33,7900000.0,대기업직원,미혼,보수적,1064000.0,고가,전자기기,레노버,53,3,1,Y,1,0.0,0.6225863077823288,0.0,0.9375,1.0,0.06390977443609022,0.1283138918345705,0.2,0.6375,1.0,0.37,1709000,소장,"성능, 배터리",레노버,레노버 전자기기 91,"레노버 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",1064000,943000,996000,3.5,2608.0,3,manual,Y,Y,0.438,0.438
male,53,7080000.0,자영업,기혼,보수적,349000.0,중저가,교육,클래스101,46,3,17,N,0,0.0,0.33557692307692305,1.0,0.0,1.0,0.18051575931232092,0.09748427672955975,0.0,0.71,1.0,1.0,1040000,취업,"희소성, 감성",클래스101,클래스101 교육 92,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",349000,318000,286000,4.08,2752.0,0,user_input,Y,Y,0.327,0.327
female,48,3600000.0,프리랜서,기혼,보수적,1430000.0,고가,명품,구찌,40,6,9,Y,5,1.0,3.0,1.0,0.6666666666666666,0.0,0.0,0.2047177759056445,0.2,0.6289858481930517,1.0,0.52,354000,선물,"브랜드, 희소성",리바트,구찌 명품 93,"구찌 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",1430000,1187000,1436000,3.72,369.0,3,crawler,Y,Y,0.584,0.584
female,25,4380000.0,공무원,미혼,보수적,455000.0,중저가,건강관리,종근당,35,3,22,N,1,0.2264150943396226,1.2264150943396226,0.0,0.6666666666666666,1.0,0.0,0.17571059431524547,0.0,0.6338916987772243,1.0,0.44999999999999996,371000,휴식,"성분, 후기",종근당,종근당 건강관리 94,"종근당 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",455000,387000,489000,,905.0,0,manual,N,Y,0.498,0.498
male,52,5360000.0,프리랜서,기혼,보수적,143000.0,중저가,화장품,설화수,37,4,2,N,0,0.0,0.12964641885766093,1.0,0.9,0.0,0.25874125874125875,0.2222222222222222,0.2,0.6699999999999999,1.0,0.52,1103000,피부관리,"성분, 가격",레노버,설화수 화장품 95,"설화수 화장품 ??. ?? ??: 성분, 가격, 후기, 피부관리, 선물, 데일리.",143000,117000,106000,3.76,1525.0,2,image_estimate,Y,Y,0.346,0.346
male,55,6090000.0,대기업직원,기혼,보수적,202000.0,중저가,가구,한샘,9,4,17,N,4,0.0,0.18984962406015038,1.0,0.0,1.0,0.3811881188118812,0.08021390374331551,0.2,0.43875000000000003,1.0,0.87,1064000,인테리어,"희소성, 감성",한샘,한샘 가구 96,"한샘 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",202000,187000,125000,3.91,,3,user_input,Y,N,0.398,0.398
female,36,4190000.0,공무원,미혼,보수적,553000.0,고가,가구,한샘,36,2,2,Y,1,0.14730290456431527,1.1473029045643153,0.0,0.6666666666666666,0.0,0.3435804701627486,0.07587548638132295,0.2,0.656833942670989,1.0,0.37,482000,생활,"내구성, 크기",종근당,한샘 가구 97,"한샘 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",553000,514000,363000,3.69,885.0,3,manual,Y,Y,0.6,0.6
female,26,1340000.0,취업준비생,미혼,보수적,360000.0,중저가,화장품,이니스프리,34,7,16,Y,3,0.4342629482071714,1.4342629482071714,0.0,0.0,0.0,0.34444444444444444,0.24567474048442905,0.2,0.5480756297735927,1.0,0.019999999999999976,251000,데일리,"희소성, 감성",구찌,이니스프리 화장품 98,"이니스프리 화장품 ??. ?? ??: 성분, 가격, 후기, 피부관리, 선물, 데일리.",360000,289000,236000,3.8,29.0,2,image_estimate,Y,Y,0.779,0.779
female,67,2050000.0,은퇴자,미혼,보수적,100000.0,중저가,건강관리,종근당,10,2,16,N,4,0.0,0.22988505747126436,0.0,0.0,0.0,0.34,0.2345679012345679,0.2,0.49625,1.0,0.44999999999999996,435000,휴식,"희소성, 감성",한샘,종근당 건강관리 99,"종근당 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",100000,81000,66000,4.37,,2,user_input,Y,N,0.662,0.662
male,60,2400000.0,은퇴자,기혼,진보적,1603000.0,고가,명품,루이비통,36,8,14,Y,6,1.0,3.0,1.0,0.6666666666666666,0.0,0.0611353711790393,0.19093610698365526,0.2,0.67224975933395,1.0,0.52,110000,보상,"브랜드, 희소성",설화수,루이비통 명품 100,"루이비통 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",1603000,1346000,1505000,3.94,571.0,4,crawler,Y,Y,0.587,0.587
male,70,2680000.0,은퇴자,기혼,진보적,910000.0,고가,패션,ZARA,16,5,12,Y,4,1.0,2.585227272727273,1.0,0.0,0.0,0.0,0.07311320754716981,0.2,0.37125,1.0,0.6,352000,출근,"희소성, 감성",CJ,ZARA 패션 101,"ZARA 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",910000,848000,977000,3.37,,2,crawler,Y,N,0.675,0.675
female,40,10700000.0,전문직,기혼,보수적,32000.0,저가,건강관리,종근당,51,1,22,N,2,0.0,0.07476635514018691,0.0,0.6666666666666666,0.0,0.1875,0.28,0.2,0.69,1.0,0.44999999999999996,428000,소장,"성분, 후기",오뚜기,종근당 건강관리 102,"종근당 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",32000,25000,26000,3.92,2689.0,3,image_estimate,Y,Y,0.54,0.54
male,33,1310000.0,취업준비생,기혼,진보적,18000.0,초저가,식품,동원,5,4,17,N,3,0.0,0.06382978723404255,0.0,0.0,0.0,0.2777777777777778,0.2,0.0,0.5625,1.0,0.57,282000,가족,"희소성, 감성",구찌,동원 식품 103,"동원 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",18000,15000,13000,4.9,,0,crawler,Y,N,0.625,0.625
male,45,2640000.0,주부,미혼,보수적,325000.0,중저가,교육,클래스101,54,3,16,N,3,0.19485294117647056,1.1948529411764706,0.0,0.9,0.0,0.0,0.19047619047619047,0.0,0.635,1.0,0.57,272000,유행,"강의품질, 가격",애플,클래스101 교육 104,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",325000,273000,328000,3.48,3927.0,0,naver_api,Y,Y,0.524,0.524
male,42,3750000.0,공무원,기혼,진보적,2630000.0,초고가,가구,한샘,43,10,15,Y,6,1.0,3.0,0.0,0.0,1.0,0.0,0.3871308016877637,0.2,0.6278648346752309,1.0,0.37,265000,유행,"희소성, 감성",한샘,한샘 가구 105,"한샘 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",2630000,1896000,2770000,,766.0,4,image_estimate,N,Y,0.81,0.81
male,27,3250000.0,프리랜서,미혼,보수적,401000.0,중저가,전자기기,애플,42,7,22,N,4,0.0,0.5632022471910112,0.0,0.0,1.0,0.14713216957605985,0.20059880239520958,0.2,0.6956214450759992,1.0,0.37,712000,유행,"희소성, 감성",애플,애플 전자기기 106,"애플 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",401000,334000,342000,4.17,492.0,1,user_input,Y,Y,0.561,0.561
female,46,7540000.0,전문직,기혼,보수적,102000.0,중저가,가구,이케아,40,2,13,N,1,0.0,0.11320754716981132,0.0,0.6666666666666666,1.0,0.00980392156862745,0.25925925925925924,0.2,0.6375,1.0,0.37,901000,생활,"내구성, 크기",이케아,이케아 가구 107,"이케아 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",102000,81000,101000,,2527.0,3,user_input,N,Y,0.465,0.465
female,48,8860000.0,대기업직원,미혼,보수적,7067000.0,초고가,전자기기,애플,43,14,20,Y,8,1.0,3.0,1.0,0.0,1.0,0.06933635205886515,0.07091983633883922,0.0,0.62875,1.0,0.87,1061000,게임,"희소성, 감성",애플,애플 전자기기 108,"애플 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",7067000,6599000,6577000,3.43,3840.0,0,manual,Y,Y,0.585,0.585
male,36,4800000.0,자영업,미혼,보수적,48000.0,저가,건강관리,정관장,14,4,18,N,3,0.0,0.12030075187969924,0.0,0.6666666666666666,0.0,0.125,0.09090909090909091,0.2,0.445,1.0,0.44999999999999996,399000,휴식,"성분, 후기",클래스101,정관장 건강관리 109,"정관장 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",48000,44000,42000,3.96,,3,image_estimate,Y,N,0.52,0.52
female,31,3330000.0,주부,기혼,진보적,199000.0,중저가,패션,ZARA,55,0,11,N,1,0.0,0.40529531568228105,0.0,0.0,0.0,0.20100502512562815,0.267515923566879,0.2,0.7137500000000001,1.0,0.09999999999999998,491000,유행,"희소성, 감성",설화수,ZARA 패션 110,"ZARA 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",199000,157000,159000,4.11,2553.0,4,image_estimate,Y,Y,0.661,0.661
