성별,나이,월수입,직업,결혼여부,소비성향,예산,구매단가,사용목적,중요요소,선호브랜드,상품명,브랜드,카테고리,판매단가,평점,리뷰수,상품설명,상품정보출처,상품조회수,비교상품수,구매시간대,재방문횟수,카드할부여부,구매후회값
female,26,1340000,취업준비생,미혼,보수적,251000,360000,데일리,"희소성, 감성",구찌,이니스프리 화장품 98,이니스프리,화장품,360000,3.8,29.0,"이니스프리 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",image_estimate,34,7,16,3,Y,0.779
female,67,2050000,은퇴자,미혼,보수적,435000,100000,휴식,"희소성, 감성",한샘,종근당 건강관리 99,종근당,건강관리,100000,4.37,,"종근당 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",user_input,10,2,16,4,N,0.662
male,60,2400000,은퇴자,기혼,진보적,110000,1603000,보상,"브랜드, 희소성",설화수,루이비통 명품 100,루이비통,명품,1603000,3.94,571.0,"루이비통 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",crawler,36,8,14,6,Y,0.587
male,70,2680000,은퇴자,기혼,진보적,352000,910000,출근,"희소성, 감성",CJ,ZARA 패션 101,ZARA,패션,910000,3.37,,"ZARA 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",crawler,16,5,12,4,Y,0.675
female,40,10700000,전문직,기혼,보수적,428000,32000,소장,"성분, 후기",오뚜기,종근당 건강관리 102,종근당,건강관리,32000,3.92,2689.0,"종근당 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",image_estimate,51,1,22,2,N,0.54
male,33,1310000,취업준비생,기혼,진보적,282000,18000,가족,"희소성, 감성",구찌,동원 식품 103,동원,식품,18000,4.9,,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",crawler,5,4,17,3,N,0.625
male,45,2640000,주부,미혼,보수적,272000,325000,유행,"강의품질, 가격",애플,클래스101 교육 104,클래스101,교육,325000,3.48,3927.0,"클래스101 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",naver_api,54,3,16,3,N,0.524
male,42,3750000,공무원,기혼,진보적,265000,2630000,유행,"희소성, 감성",한샘,한샘 가구 105,한샘,가구,2630000,,766.0,"한샘 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",image_estimate,43,10,15,6,Y,0.81
male,27,3250000,프리랜서,미혼,보수적,712000,401000,유행,"희소성, 감성",애플,애플 전자기기 106,애플,전자기기,401000,4.17,492.0,"애플 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",user_input,42,7,22,4,N,0.561
female,46,7540000,전문직,기혼,보수적,901000,102000,생활,"내구성, 크기",이케아,이케아 가구 107,이케아,가구,102000,,2527.0,"이케아 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",user_input,40,2,13,1,N,0.465
female,48,8860000,대기업직원,미혼,보수적,1061000,7067000,게임,"희소성, 감성",애플,애플 전자기기 108,애플,전자기기,7067000,3.43,3840.0,"애플 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",manual,43,14,20,8,Y,0.585
male,36,4800000,자영업,미혼,보수적,399000,48000,휴식,"성분, 후기",클래스101,정관장 건강관리 109,정관장,건강관리,48000,3.96,,"정관장 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",image_estimate,14,4,18,3,N,0.52
female,31,3330000,주부,기혼,진보적,491000,199000,유행,"희소성, 감성",설화수,ZARA 패션 110,ZARA,패션,199000,4.11,2553.0,"ZARA 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",image_estimate,55,0,11,1,N,0.661
female,59,7270000,전문직,기혼,보수적,1239000,940000,데이트,"희소성, 감성",패스트캠퍼스,나이키 패션 111,나이키,패션,940000,4.56,1692.0,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",user_input,48,2,22,2,Y,0.479
female,53,3550000,사무직,미혼,보수적,165000,924000,휴식,"가격, 일정",마이리얼트립,마이리얼트립 여행 112,마이리얼트립,여행,924000,3.94,,"마이리얼트립 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",manual,17,7,13,2,Y,0.445
female,30,4430000,프리랜서,기혼,진보적,648000,397000,보상,"브랜드, 희소성",종근당,프라다 명품 113,프라다,명품,397000,,,"프라다 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",user_input,4,3,3,4,N,0.434
male,22,1180000,취업준비생,미혼,보수적,190000,51000,유행,"가격, 내구성",다이소,다이소 생활용품 114,다이소,생활용품,51000,3.23,2839.0,"다이소 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",crawler,41,4,10,1,N,0.397
female,31,6080000,자영업,미혼,보수적,222000,2343000,휴식,"희소성, 감성",한샘,한샘 가구 115,한샘,가구,2343000,3.94,3737.0,"한샘 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",naver_api,51,9,17,7,Y,0.772
female,41,7280000,대기업직원,기혼,보수적,1084000,3981000,유행,"브랜드, 희소성",루이비통,루이비통 명품 116,루이비통,명품,3981000,3.56,1961.0,"루이비통 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",image_estimate,40,11,22,9,Y,0.719
male,26,6650000,대기업직원,기혼,진보적,342000,92000,공부,"희소성, 감성",메가스터디,메가스터디 교육 117,메가스터디,교육,92000,3.81,3273.0,"메가스터디 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",crawler,48,3,11,2,N,0.328
male,24,1240000,취업준비생,미혼,보수적,241000,1662000,선물,"성능, 배터리",샤넬,LG 전자기기 118,LG,전자기기,1662000,4.65,,"LG 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",naver_api,10,19,16,12,Y,0.761
male,41,3230000,주부,기혼,진보적,301000,55000,생활,"희소성, 감성",라네즈,동원 식품 119,동원,식품,55000,4.2,3833.0,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",user_input,45,5,22,2,N,0.433
male,42,3440000,프리랜서,기혼,보수적,260000,3918000,소장,"희소성, 감성",오뚜기,루이비통 명품 120,루이비통,명품,3918000,4.61,2926.0,"루이비통 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",image_estimate,41,14,14,13,Y,0.854
male,38,3410000,주부,미혼,보수적,124000,1253000,휴식,"성능, 배터리",레노버,레노버 전자기기 121,레노버,전자기기,1253000,4.4,3098.0,"레노버 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",user_input,55,9,9,6,Y,0.641
male,58,3300000,주부,기혼,보수적,481000,218000,자기계발,"희소성, 감성",패스트캠퍼스,패스트캠퍼스 교육 122,패스트캠퍼스,교육,218000,3.65,655.0,"패스트캠퍼스 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",crawler,33,6,21,2,N,0.524
female,39,3230000,사무직,기혼,진보적,442000,787000,유행,"희소성, 감성",라네즈,애플 전자기기 123,애플,전자기기,787000,3.24,614.0,"애플 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",image_estimate,35,6,2,6,Y,0.787
female,27,1320000,취업준비생,미혼,보수적,151000,76000,선물,"성분, 가격",이니스프리,이니스프리 화장품 124,이니스프리,화장품,76000,,,"이니스프리 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",crawler,12,5,19,0,N,0.26
female,54,6700000,대기업직원,미혼,보수적,1250000,371000,업무,"희소성, 감성",삼성,삼성 전자기기 125,삼성,전자기기,371000,,,"삼성 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",user_input,3,4,0,1,N,0.428
male,28,760000,취업준비생,미혼,보수적,94000,4499000,선물,"희소성, 감성",이케아,샤넬 명품 126,샤넬,명품,4499000,3.35,3322.0,"샤넬 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",user_input,51,60,16,52,Y,0.649
male,19,850000,학생,미혼,진보적,62000,1683000,선물,"브랜드, 희소성",패스트캠퍼스,구찌 명품 127,구찌,명품,1683000,4.12,,"구찌 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",image_estimate,7,25,19,19,Y,0.63
male,28,5590000,프리랜서,미혼,보수적,869000,991000,데이트,"희소성, 감성",아디다스,아디다스 패션 128,아디다스,패션,991000,,2127.0,"아디다스 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",crawler,48,6,21,6,Y,0.409
female,51,3950000,사무직,미혼,보수적,517000,129000,소장,"가격, 내구성",이케아,다이소 생활용품 129,다이소,생활용품,129000,3.58,1357.0,"다이소 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",crawler,39,1,1,3,N,0.471
female,27,870000,학생,미혼,보수적,158000,188000,건강,"희소성, 감성",COS,센트룸 건강관리 130,센트룸,건강관리,188000,,,"센트룸 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",user_input,14,5,19,6,Y,0.528
female,30,4090000,자영업,기혼,진보적,468000,418000,여행,"희소성, 감성",ZARA,ZARA 패션 131,ZARA,패션,418000,3.96,3872.0,"ZARA 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",manual,48,7,16,1,N,0.566
female,23,1350000,취업준비생,미혼,진보적,137000,35000,가정,"희소성, 감성",센트룸,3M 생활용품 132,3M,생활용품,35000,4.14,3721.0,"3M 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",naver_api,56,1,18,0,N,0.629
female,19,800000,학생,기혼,보수적,37000,897000,유행,"가격, 일정",센트룸,대한항공 여행 133,대한항공,여행,897000,,950.0,"대한항공 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",image_estimate,43,17,9,13,Y,0.788
female,25,1300000,취업준비생,미혼,진보적,253000,131000,생활,"희소성, 감성",유한킴벌리,유한킴벌리 생활용품 134,유한킴벌리,생활용품,131000,3.4,3697.0,"유한킴벌리 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",naver_api,46,6,14,3,N,0.324
male,30,4710000,사무직,기혼,진보적,477000,877000,보상,"희소성, 감성",루이비통,루이비통 명품 135,루이비통,명품,877000,3.28,958.0,"루이비통 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",image_estimate,35,7,13,4,Y,0.569
female,25,1190000,취업준비생,미혼,진보적,164000,4486000,보상,"브랜드, 희소성",프라다,프라다 명품 136,프라다,명품,4486000,4.12,3649.0,"프라다 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",crawler,56,49,22,33,Y,0.535
female,51,5970000,대기업직원,기혼,진보적,436000,123000,데이트,"디자인, 착용감",한샘,ZARA 패션 137,ZARA,패션,123000,3.9,,"ZARA 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",naver_api,16,1,18,2,N,0.354
male,70,3270000,은퇴자,미혼,보수적,346000,1011000,선물,"희소성, 감성",소니,루이비통 명품 138,루이비통,명품,1011000,,,"루이비통 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",crawler,14,7,16,7,Y,0.635
male,35,3910000,프리랜서,기혼,진보적,374000,1118000,기념일,"희소성, 감성",대한항공,대한항공 여행 139,대한항공,여행,1118000,3.95,1445.0,"대한항공 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",user_input,41,6,18,4,Y,0.761
female,30,7090000,대기업직원,미혼,진보적,612000,123000,건강,"성분, 후기",메가스터디,센트룸 건강관리 140,센트룸,건강관리,123000,4.38,3831.0,"센트룸 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",image_estimate,47,1,17,2,N,0.329
female,43,2810000,주부,기혼,보수적,434000,1172000,보상,"브랜드, 희소성",리바트,구찌 명품 141,구찌,명품,1172000,4.57,,"구찌 명품 상품. 주요 특징: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",manual,9,6,1,6,Y,0.613
female,55,4580000,사무직,기혼,진보적,625000,183000,기념일,"가격, 일정",루이비통,하나투어 여행 142,하나투어,여행,183000,,,"하나투어 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",crawler,16,3,16,1,N,0.567
male,39,2600000,주부,기혼,진보적,246000,1008000,자기계발,"희소성, 감성",설화수,클래스101 교육 143,클래스101,교육,1008000,,983.0,"클래스101 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",crawler,37,4,9,3,Y,0.852
female,41,11010000,전문직,기혼,진보적,615000,1279000,선물,"강의품질, 가격",ZARA,패스트캠퍼스 교육 144,패스트캠퍼스,교육,1279000,3.87,,"패스트캠퍼스 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",user_input,9,1,10,2,Y,0.711
male,68,2910000,은퇴자,기혼,보수적,280000,799000,휴식,"강의품질, 가격",설화수,패스트캠퍼스 교육 145,패스트캠퍼스,교육,799000,,,"패스트캠퍼스 교육 상품. 주요 특징: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",naver_api,14,5,20,4,Y,0.738
female,25,780000,취업준비생,미혼,진보적,110000,265000,소장,"희소성, 감성",나이키,나이키 패션 146,나이키,패션,265000,4.44,,"나이키 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",user_input,17,4,12,6,Y,0.801
male,50,5640000,자영업,미혼,진보적,676000,17000,휴식,"가격, 내구성",다이소,다이소 생활용품 147,다이소,생활용품,17000,4.09,2082.0,"다이소 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",manual,43,1,14,0,N,0.374
male,59,10760000,전문직,미혼,보수적,388000,2892000,이사,"희소성, 감성",종근당,리바트 가구 148,리바트,가구,2892000,,,"리바트 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",crawler,2,6,17,5,Y,0.725
male,31,8420000,전문직,기혼,보수적,570000,613000,여행,"디자인, 착용감",COS,COS 패션 149,COS,패션,613000,,1322.0,"COS 패션 상품. 주요 특징: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",image_estimate,47,1,1,1,Y,0.528
male,23,710000,학생,미혼,진보적,41000,800000,이사,"내구성, 크기",이케아,이케아 가구 150,이케아,가구,800000,,298.0,"이케아 가구 상품. 주요 특징: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",crawler,35,19,9,12,Y,0.517
male,52,6020000,공무원,미혼,진보적,1223000,48000,피부관리,"성분, 가격",소니,이니스프리 화장품 151,이니스프리,화장품,48000,4.81,3531.0,"이니스프리 화장품 상품. 주요 특징: 성분, 가격, 후기, 피부관리, 선물, 데일리.",user_input,51,2,11,4,N,0.307
male,31,8860000,전문직,기혼,진보적,1647000,117000,회복,"성분, 후기",메가스터디,종근당 건강관리 152,종근당,건강관리,117000,3.34,,"종근당 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",image_estimate,3,5,13,4,N,0.563
male,30,2860000,주부,기혼,진보적,325000,1936000,공부,"희소성, 감성",애플,삼성 전자기기 153,삼성,전자기기,1936000,3.22,,"삼성 전자기기 상품. 주요 특징: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",image_estimate,2,8,16,6,Y,0.692
female,55,4050000,공무원,기혼,보수적,381000,31000,휴식,"가격, 내구성",리바트,유한킴벌리 생활용품 154,유한킴벌리,생활용품,31000,3.4,1579.0,"유한킴벌리 생활용품 상품. 주요 특징: 가격, 내구성, 용량, 생활, 청소, 가정.",crawler,51,0,15,0,N,0.502
female,46,5020000,사무직,기혼,진보적,1019000,392000,소장,"희소성, 감성",센트룸,대한항공 여행 155,대한항공,여행,392000,4.59,2121.0,"대한항공 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",crawler,49,3,22,1,N,0.632
female,40,4450000,자영업,기혼,보수적,937000,44000,식사,"희소성, 감성",클래스101,동원 식품 156,동원,식품,44000,,2707.0,"동원 식품 상품. 주요 특징: 가격, 신선도, 배송, 생활, 식사, 가족.",manual,50,5,15,4,N,0.424
male,28,890000,학생,미혼,진보적,37000,3790000,휴식,"가격, 일정",대한항공,하나투어 여행 157,하나투어,여행,3790000,,1205.0,"하나투어 여행 상품. 주요 특징: 가격, 일정, 숙소, 휴식, 가족, 기념일.",manual,49,56,14,35,Y,0.55
female,27,3040000,사무직,미혼,진보적,332000,82000,회복,"성분, 후기",LG,센트룸 건강관리 158,센트룸,건강관리,82000,4.08,556.0,"센트룸 건강관리 상품. 주요 특징: 성분, 후기, 안전성, 건강, 부모님, 회복.",image_estimate,42,0,15,0,N,0.6
