성별,나이,월수입,직업,결혼여부,소비성향,가격,가격등급,카테고리,브랜드,상품조회수,비교상품수,구매시간대,카드할부여부,재방문횟수,구매후회값
female,38,2510000,사무직,기혼,보수적,1793000,초고가,전자기기,레노버,36,10,9,Y,9,0.489
female,42,4910000,전문직,미혼,보수적,259000,중저가,생활용품,유한킴벌리,11,7,12,N,4,0.093
male,49,3080000,공무원,기혼,진보적,28000,저가,교육,클래스101,23,3,17,N,1,0.16
male,55,2030000,자영업,기혼,보수적,346000,고가,명품,프라다,40,6,14,N,5,0.202
male,42,1940000,프리랜서,기혼,진보적,109000,중저가,화장품,설화수,14,4,16,N,4,0.144
female,45,3970000,대기업직원,기혼,진보적,43000,저가,식품,오뚜기,20,3,16,N,3,0.092
female,50,870000,주부,기혼,보수적,6784000,초고가,여행,아시아나,46,37,22,Y,39,0.571
female,69,1270000,은퇴자,기혼,보수적,4000,초저가,전자기기,삼성,24,5,16,N,4,0.098
male,29,1580000,학생,미혼,진보적,38000,저가,패션,나이키,24,3,16,N,2,0.106
male,29,1820000,취업준비생,미혼,보수적,7188000,초고가,건강관리,락토핏,39,21,17,Y,20,0.503
male,48,3020000,사무직,미혼,보수적,442000,고가,명품,버버리,25,8,9,N,6,0.19
female,52,7460000,전문직,기혼,진보적,274000,중저가,화장품,설화수,26,4,15,N,2,0.121
female,59,3500000,공무원,기혼,보수적,109000,중저가,식품,CJ,20,5,2,N,4,0.123
female,65,3110000,자영업,기혼,보수적,8089000,초고가,교육,시원스쿨,43,19,13,Y,15,0.484
male,52,2940000,프리랜서,기혼,진보적,206000,중저가,가구,리바트,19,2,2,N,4,0.212
male,55,5940000,대기업직원,기혼,보수적,32000,저가,패션,ZARA,31,2,11,N,2,0.113
male,60,1530000,주부,기혼,진보적,6000,초저가,건강관리,센트룸,20,3,12,N,1,0.13
female,61,1870000,은퇴자,기혼,보수적,1882000,초고가,명품,구찌,43,11,3,Y,9,0.579
female,28,520000,학생,미혼,보수적,5000,초저가,전자기기,애플,25,3,15,N,4,0.08
female,27,610000,취업준비생,미혼,진보적,190000,중저가,생활용품,락앤락,20,3,19,Y,3,0.343
male,26,3970000,사무직,미혼,진보적,120000,중저가,교육,메가스터디,15,3,23,N,3,0.188
male,29,9390000,전문직,미혼,진보적,144000,중저가,가구,리바트,17,1,17,N,3,0.204
male,33,4330000,공무원,기혼,보수적,204000,중저가,패션,무신사스탠다드,27,5,18,N,2,0.141
female,39,5360000,자영업,기혼,보수적,52000,저가,식품,동원,21,3,20,N,1,0.142
female,30,4710000,프리랜서,미혼,진보적,4212000,초고가,여행,하나투어,41,9,13,Y,7,0.581
female,33,7500000,대기업직원,기혼,진보적,2647000,초고가,전자기기,LG,34,5,14,Y,9,0.339
male,38,2240000,주부,기혼,보수적,56000,저가,생활용품,깨끗한나라,20,5,20,N,0,0.136
male,71,2480000,은퇴자,기혼,보수적,62000,저가,교육,클래스101,14,3,10,Y,1,0.167
male,27,840000,학생,미혼,진보적,3110000,초고가,명품,샤넬,40,20,19,Y,19,0.561
female,25,900000,취업준비생,미혼,보수적,247000,중저가,화장품,라네즈,26,6,16,Y,5,0.29
female,36,5470000,사무직,미혼,보수적,224000,중저가,식품,노브랜드,14,3,16,N,2,0.116
female,39,13040000,전문직,미혼,진보적,4599000,초고가,여행,하나투어,31,7,13,Y,6,0.363
male,43,5720000,공무원,미혼,보수적,152000,중저가,전자기기,삼성,18,6,19,N,4,0.107
male,49,7750000,자영업,기혼,진보적,83000,저가,패션,아디다스,19,4,13,N,2,0.112
male,40,6300000,프리랜서,미혼,보수적,30000,저가,건강관리,종근당,24,5,16,N,4,0.07
female,43,9430000,대기업직원,미혼,진보적,442000,고가,명품,루이비통,19,2,20,Y,4,0.258
female,48,3050000,주부,미혼,진보적,590000,고가,화장품,올리브영PB,25,6,21,Y,5,0.236
female,63,4090000,은퇴자,기혼,진보적,201000,중저가,식품,CJ,13,3,10,N,4,0.123
male,26,1310000,학생,미혼,진보적,62000,저가,교육,윌라,8,2,10,N,3,0.152
male,23,1250000,취업준비생,미혼,진보적,145000,중저가,가구,일룸,17,2,11,N,3,0.181
male,46,7140000,사무직,기혼,진보적,187000,중저가,패션,COS,20,3,1,N,4,0.189
female,49,18690000,전문직,미혼,보수적,17000,초저가,건강관리,종근당,21,1,20,Y,1,0.239
female,53,6840000,공무원,기혼,진보적,797000,고가,명품,구찌,32,3,10,N,4,0.19
female,59,11440000,자영업,기혼,보수적,2371000,초고가,전자기기,소니,36,10,2,N,8,0.264
male,50,8380000,프리랜서,미혼,진보적,4000,초저가,생활용품,유한킴벌리,20,0,21,N,0,0.195
male,53,13650000,대기업직원,미혼,보수적,57000,저가,교육,패스트캠퍼스,29,4,20,N,0,0.117
male,58,4420000,주부,기혼,보수적,591000,고가,가구,한샘,32,6,19,N,4,0.165
female,73,5320000,은퇴자,기혼,진보적,136000,중저가,패션,무신사스탠다드,21,2,23,N,4,0.159
female,25,1630000,학생,미혼,진보적,135000,중저가,식품,풀무원,11,2,12,N,2,0.137
female,33,1810000,취업준비생,기혼,진보적,5806000,초고가,여행,마이리얼트립,31,19,1,Y,20,0.658
male,24,2640000,사무직,미혼,진보적,182000,중저가,전자기기,레노버,14,2,23,N,4,0.195
male,59,5260000,전문직,미혼,보수적,4000,초저가,생활용품,유한킴벌리,9,3,16,N,1,0.15
male,27,2820000,공무원,미혼,보수적,162000,중저가,교육,클래스101,27,6,21,N,2,0.077
female,33,2360000,자영업,기혼,보수적,3558000,초고가,명품,프라다,39,15,19,Y,11,0.561
female,28,1930000,프리랜서,기혼,진보적,4845000,초고가,화장품,설화수,36,17,10,Y,13,0.514
female,31,4200000,대기업직원,기혼,진보적,225000,중저가,식품,오뚜기,10,1,14,N,1,0.206
male,36,840000,주부,기혼,보수적,109000,중저가,여행,아시아나,20,5,9,N,6,0.147
male,65,1190000,은퇴자,기혼,보수적,145000,중저가,전자기기,삼성,18,6,18,Y,4,0.194
male,24,550000,학생,미혼,진보적,165000,중저가,패션,나이키,29,5,10,N,1,0.331
female,31,600000,취업준비생,미혼,진보적,43000,저가,건강관리,락토핏,5,1,13,N,2,0.192
female,34,3380000,사무직,기혼,진보적,2052000,초고가,명품,버버리,40,8,14,Y,8,0.508
female,36,7400000,전문직,기혼,보수적,326000,고가,화장품,설화수,28,5,11,Y,2,0.187
male,37,3370000,공무원,기혼,진보적,6000,초저가,식품,CJ,15,1,20,N,1,0.179
male,43,3120000,자영업,기혼,보수적,65000,저가,교육,시원스쿨,14,4,18,N,1,0.118
male,38,2810000,프리랜서,기혼,보수적,356000,고가,가구,리바트,29,7,15,N,6,0.122
female,41,5420000,대기업직원,기혼,보수적,202000,중저가,패션,ZARA,33,5,19,N,3,0.112
female,46,1420000,주부,기혼,진보적,29000,저가,건강관리,센트룸,12,0,11,N,2,0.185
female,75,1920000,은퇴자,기혼,보수적,743000,고가,명품,구찌,38,9,14,Y,6,0.399
male,23,790000,학생,미혼,보수적,528000,고가,전자기기,애플,36,9,19,Y,9,0.559
male,29,890000,취업준비생,미혼,보수적,8000,초저가,생활용품,락앤락,10,3,17,N,1,0.137
male,44,3810000,사무직,기혼,진보적,158000,중저가,교육,메가스터디,11,3,18,Y,3,0.183
female,46,8880000,전문직,기혼,보수적,1185000,고가,가구,리바트,22,8,18,Y,7,0.179
female,47,4920000,공무원,기혼,보수적,665000,고가,패션,무신사스탠다드,26,5,11,N,4,0.161
female,53,5390000,자영업,미혼,보수적,110000,중저가,식품,동원,21,6,20,N,3,0.057
male,48,4560000,프리랜서,기혼,진보적,185000,중저가,여행,하나투어,28,2,2,Y,4,0.22
male,51,7490000,대기업직원,미혼,진보적,179000,중저가,전자기기,LG,30,2,10,Y,2,0.196
male,56,2090000,주부,기혼,진보적,76000,저가,생활용품,깨끗한나라,14,1,19,N,2,0.163
female,67,2650000,은퇴자,미혼,보수적,99000,중저가,교육,클래스101,17,4,20,N,1,0.135
female,22,1320000,학생,미혼,보수적,427000,고가,명품,샤넬,34,5,17,Y,7,0.372
female,27,1230000,취업준비생,미혼,진보적,330000,고가,화장품,라네즈,25,3,1,N,4,0.351
male,54,4940000,사무직,기혼,보수적,22000,초저가,식품,노브랜드,18,4,16,N,0,0.135
male,56,12620000,전문직,기혼,보수적,159000,중저가,여행,하나투어,34,5,11,N,5,0.067
male,57,6310000,공무원,미혼,보수적,1267000,고가,전자기기,삼성,28,7,10,N,5,0.205
female,63,8540000,자영업,미혼,보수적,128000,중저가,패션,아디다스,30,3,18,N,2,0.109
female,26,6210000,프리랜서,미혼,보수적,140000,중저가,건강관리,종근당,27,5,9,N,1,0.136
female,29,8760000,대기업직원,미혼,진보적,2105000,초고가,명품,루이비통,28,6,13,N,7,0.265
male,34,3110000,주부,기혼,진보적,52000,저가,화장품,올리브영PB,10,1,21,N,1,0.22
male,59,4080000,은퇴자,기혼,보수적,6000,초저가,식품,CJ,14,2,10,N,2,0.106
male,21,1700000,학생,미혼,진보적,259000,중저가,교육,윌라,9,3,16,N,4,0.188
female,25,1740000,취업준비생,미혼,진보적,334000,고가,가구,일룸,16,4,17,Y,4,0.273
female,32,6900000,사무직,미혼,진보적,376000,고가,패션,COS,31,4,19,Y,2,0.214
female,33,18070000,전문직,미혼,진보적,76000,저가,건강관리,종근당,8,2,16,N,2,0.108
male,31,7130000,공무원,기혼,진보적,1729000,초고가,명품,구찌,25,5,15,N,6,0.283
male,37,11920000,자영업,기혼,진보적,112000,중저가,전자기기,소니,20,3,12,N,4,0.105
male,36,8640000,프리랜서,기혼,진보적,55000,저가,생활용품,유한킴벌리,10,0,20,N,1,0.223
female,39,11810000,대기업직원,기혼,진보적,598000,고가,교육,패스트캠퍼스,13,5,9,N,3,0.13
female,44,4710000,주부,기혼,보수적,2782000,초고가,가구,한샘,41,10,19,Y,9,0.472
female,69,5250000,은퇴자,기혼,진보적,478000,고가,패션,무신사스탠다드,29,5,12,N,2,0.167
male,20,470000,학생,미혼,진보적,30000,저가,식품,풀무원,14,1,12,N,0,0.196
male,23,560000,취업준비생,미혼,진보적,183000,중저가,여행,마이리얼트립,30,4,12,Y,4,0.373
male,42,2720000,사무직,기혼,보수적,343000,고가,전자기기,레노버,28,6,19,Y,7,0.204
female,43,5160000,전문직,기혼,진보적,77000,저가,생활용품,유한킴벌리,5,0,1,N,1,0.304
female,41,2890000,공무원,기혼,보수적,3049000,초고가,교육,클래스101,43,11,19,Y,8,0.437
female,47,2040000,자영업,기혼,진보적,489000,고가,명품,프라다,26,4,17,N,7,0.286
male,46,1720000,프리랜서,미혼,보수적,34000,저가,화장품,설화수,31,3,21,N,3,0.114
male,49,4470000,대기업직원,미혼,보수적,13000,초저가,식품,오뚜기,20,2,23,N,1,0.16
male,54,810000,주부,기혼,진보적,675000,고가,여행,아시아나,41,8,16,Y,10,0.535
female,61,1180000,은퇴자,미혼,보수적,1100000,고가,전자기기,삼성,44,10,10,Y,7,0.48
female,19,760000,학생,미혼,진보적,343000,고가,패션,나이키,40,4,11,Y,4,0.475
female,33,940000,취업준비생,미혼,진보적,103000,중저가,건강관리,락토핏,19,4,15,N,1,0.183
male,52,3370000,사무직,기혼,보수적,755000,고가,명품,버버리,33,7,18,Y,4,0.311
male,53,6720000,전문직,기혼,진보적,31000,저가,화장품,설화수,23,4,13,N,1,0.133
male,51,3930000,공무원,기혼,진보적,43000,저가,식품,CJ,21,1,12,N,3,0.138
female,57,3110000,자영업,기혼,진보적,380000,고가,교육,시원스쿨,15,2,14,N,5,0.188
female,24,2740000,프리랜서,미혼,보수적,4227000,초고가,가구,리바트,30,13,13,Y,12,0.533
female,27,5690000,대기업직원,기혼,진보적,1031000,고가,패션,ZARA,27,4,11,Y,2,0.281
male,32,1420000,주부,미혼,보수적,182000,중저가,건강관리,센트룸,25,5,15,N,2,0.126
male,71,1860000,은퇴자,미혼,보수적,2335000,초고가,명품,구찌,49,10,17,Y,10,0.521
male,29,1260000,학생,미혼,진보적,1313000,고가,전자기기,애플,31,9,17,Y,9,0.558
female,31,1320000,취업준비생,기혼,진보적,50000,저가,생활용품,락앤락,18,0,20,N,1,0.225
female,30,4130000,사무직,미혼,진보적,608000,고가,교육,메가스터디,27,4,12,N,3,0.17
female,30,9300000,전문직,기혼,진보적,2344000,초고가,가구,리바트,27,7,13,Y,5,0.281
male,25,4930000,공무원,미혼,진보적,37000,저가,패션,무신사스탠다드,21,1,14,Y,3,0.221
male,31,5330000,자영업,미혼,보수적,61000,저가,식품,동원,10,3,19,N,3,0.095
male,34,4060000,프리랜서,기혼,보수적,568000,고가,여행,하나투어,24,5,20,N,6,0.163
female,37,7590000,대기업직원,미혼,보수적,887000,고가,전자기기,LG,20,7,13,N,4,0.139
female,42,2130000,주부,기혼,보수적,255000,중저가,생활용품,깨끗한나라,25,4,15,N,2,0.143
female,63,2740000,은퇴자,기혼,보수적,339000,고가,교육,클래스101,19,5,22,N,1,0.257
male,28,1530000,학생,미혼,보수적,3970000,초고가,명품,샤넬,42,16,18,Y,18,0.566
male,29,1770000,취업준비생,미혼,보수적,32000,저가,화장품,라네즈,17,3,12,N,3,0.113
male,40,5280000,사무직,기혼,보수적,71000,저가,식품,노브랜드,10,2,9,N,0,0.147
female,40,13780000,전문직,기혼,진보적,437000,고가,여행,하나투어,24,3,15,Y,3,0.185
female,35,6350000,공무원,미혼,보수적,2739000,초고가,전자기기,삼성,46,9,3,Y,8,0.399
female,41,8660000,자영업,기혼,보수적,928000,고가,패션,아디다스,35,5,18,N,5,0.128
male,44,6520000,프리랜서,기혼,보수적,717000,고가,건강관리,종근당,30,5,1,N,5,0.205
male,47,9550000,대기업직원,기혼,보수적,1044000,고가,명품,루이비통,38,8,12,Y,4,0.225
male,52,3290000,주부,기혼,보수적,110000,중저가,화장품,올리브영PB,33,5,19,N,4,0.109
female,73,3920000,은퇴자,기혼,보수적,34000,저가,식품,CJ,27,5,20,N,4,0.064
female,27,510000,학생,기혼,진보적,964000,고가,교육,윌라,21,12,13,Y,11,0.501
female,27,580000,취업준비생,미혼,진보적,2365000,초고가,가구,일룸,40,23,15,Y,22,0.529
male,50,6580000,사무직,기혼,진보적,65000,저가,패션,COS,20,2,23,N,0,0.233
male,50,17460000,전문직,기혼,보수적,122000,중저가,건강관리,종근당,29,6,22,N,1,0.18
male,45,6810000,공무원,기혼,보수적,2333000,초고가,명품,구찌,46,7,2,Y,5,0.435
female,51,12250000,자영업,기혼,보수적,514000,고가,전자기기,소니,36,4,19,N,5,0.106
female,54,9610000,프리랜서,기혼,보수적,104000,중저가,생활용품,유한킴벌리,21,6,17,N,3,0.067
female,57,12390000,대기업직원,미혼,진보적,351000,고가,교육,패스트캠퍼스,16,3,16,N,4,0.15
male,30,4910000,주부,미혼,진보적,125000,중저가,가구,한샘,16,1,17,N,5,0.177
male,65,4890000,은퇴자,기혼,보수적,51000,저가,패션,무신사스탠다드,25,4,23,N,4,0.171
male,26,820000,학생,미혼,진보적,61000,저가,식품,풀무원,4,2,13,N,3,0.123
female,25,980000,취업준비생,미혼,보수적,773000,고가,여행,마이리얼트립,40,9,3,Y,7,0.618
female,28,2490000,사무직,미혼,진보적,5534000,초고가,전자기기,레노버,29,13,13,Y,13,0.462
female,60,5100000,전문직,미혼,진보적,1028000,고가,생활용품,유한킴벌리,22,5,0,N,3,0.238
male,55,2880000,공무원,기혼,보수적,153000,중저가,교육,클래스101,17,7,20,N,1,0.13
male,61,2220000,자영업,기혼,진보적,4636000,초고가,명품,프라다,35,12,13,Y,13,0.547
male,32,1980000,프리랜서,미혼,보수적,168000,중저가,화장품,설화수,25,5,14,N,2,0.153
female,35,4250000,대기업직원,기혼,보수적,27000,저가,식품,오뚜기,22,4,19,N,2,0.049
female,40,850000,주부,기혼,보수적,3458000,초고가,여행,아시아나,41,23,12,Y,20,0.507
female,75,1310000,은퇴자,미혼,보수적,3388000,초고가,전자기기,삼성,41,18,15,Y,16,0.468
male,25,1230000,학생,미혼,진보적,258000,중저가,패션,나이키,15,3,15,Y,2,0.324
male,23,1280000,취업준비생,미혼,진보적,2656000,초고가,건강관리,락토핏,33,14,10,Y,11,0.521
male,38,3320000,사무직,미혼,보수적,16000,초저가,명품,버버리,29,4,2,Y,2,0.22
female,37,7370000,전문직,기혼,진보적,222000,중저가,화장품,설화수,14,1,13,N,4,0.162
female,29,3330000,공무원,기혼,진보적,129000,중저가,식품,CJ,18,3,19,N,4,0.118
female,35,3550000,자영업,기혼,진보적,723000,고가,교육,시원스쿨,24,5,17,N,4,0.201
male,42,3060000,프리랜서,기혼,진보적,181000,중저가,가구,리바트,21,1,13,N,4,0.181
male,45,5590000,대기업직원,미혼,진보적,81000,저가,패션,ZARA,26,2,13,N,1,0.172
male,50,1530000,주부,기혼,보수적,353000,고가,건강관리,센트룸,24,7,15,Y,5,0.237
female,67,1970000,은퇴자,기혼,보수적,660000,고가,명품,구찌,39,7,16,N,7,0.312
female,24,1720000,학생,미혼,진보적,4521000,초고가,전자기기,애플,39,15,0,Y,15,0.592
female,33,1810000,취업준비생,기혼,진보적,148000,중저가,생활용품,락앤락,6,2,22,N,2,0.222
male,48,4200000,사무직,기혼,보수적,220000,중저가,교육,메가스터디,21,3,12,N,3,0.1
male,47,10260000,전문직,기혼,보수적,234000,중저가,가구,리바트,18,3,15,N,4,0.089
male,39,4860000,공무원,기혼,보수적,112000,중저가,패션,무신사스탠다드,33,4,2,N,2,0.177
female,45,5430000,자영업,기혼,보수적,38000,저가,식품,동원,21,6,10,N,3,0.03
female,52,4460000,프리랜서,기혼,진보적,2907000,초고가,여행,하나투어,42,9,13,Y,6,0.563
female,55,7580000,대기업직원,기혼,진보적,8057000,초고가,전자기기,LG,42,8,11,Y,9,0.492
male,60,2370000,주부,기혼,보수적,14000,초저가,생활용품,깨끗한나라,18,3,17,N,3,0.072
male,59,2440000,은퇴자,미혼,보수적,80000,저가,교육,클래스101,20,5,14,N,3,0.076
male,23,520000,학생,미혼,진보적,1093000,고가,명품,샤넬,29,10,19,Y,12,0.583
female,31,560000,취업준비생,미혼,보수적,104000,중저가,화장품,라네즈,23,4,11,N,3,0.224
female,26,5310000,사무직,미혼,진보적,227000,중저가,식품,노브랜드,16,2,10,N,4,0.124
female,57,12350000,전문직,기혼,보수적,3786000,초고가,여행,하나투어,35,10,14,N,7,0.253
male,49,5420000,공무원,기혼,보수적,166000,중저가,전자기기,삼성,24,4,17,N,6,0.115
male,55,7910000,자영업,기혼,보수적,35000,저가,패션,아디다스,30,6,10,N,3,0.101
male,30,6770000,프리랜서,기혼,보수적,2933000,초고가,건강관리,종근당,26,8,20,Y,5,0.387
female,33,9830000,대기업직원,미혼,진보적,4968000,초고가,명품,루이비통,35,8,16,Y,8,0.421
female,38,3220000,주부,기혼,보수적,828000,고가,화장품,올리브영PB,19,6,0,N,4,0.335
female,69,3640000,은퇴자,기혼,보수적,138000,중저가,식품,CJ,21,3,11,N,4,0.069
male,22,800000,학생,미혼,진보적,30000,저가,교육,윌라,10,1,12,N,1,0.238
male,29,870000,취업준비생,미혼,보수적,222000,중저가,가구,일룸,21,6,15,N,7,0.235
male,36,6250000,사무직,기혼,진보적,155000,중저가,패션,COS,26,2,20,N,1,0.185
female,34,17900000,전문직,기혼,진보적,548000,고가,건강관리,종근당,12,6,11,N,3,0.132
female,59,6850000,공무원,기혼,진보적,3240000,초고가,명품,구찌,35,5,23,Y,8,0.526
female,65,11350000,자영업,기혼,보수적,7845000,초고가,전자기기,소니,35,9,17,Y,10,0.546
male,40,8870000,프리랜서,미혼,진보적,7000,초저가,생활용품,유한킴벌리,14,1,20,N,2,0.132
male,43,11840000,대기업직원,기혼,진보적,82000,저가,교육,패스트캠퍼스,7,1,21,N,1,0.199
male,48,4240000,주부,기혼,진보적,415000,고가,가구,한샘,23,4,15,N,4,0.163
female,61,5240000,은퇴자,기혼,진보적,278000,중저가,패션,무신사스탠다드,28,4,15,N,3,0.134
female,21,1270000,학생,미혼,진보적,336000,고가,식품,풀무원,18,5,21,Y,5,0.293
female,27,1330000,취업준비생,미혼,진보적,2558000,초고가,여행,마이리얼트립,33,14,17,Y,15,0.553
male,46,2480000,사무직,기혼,진보적,187000,중저가,전자기기,레노버,30,5,10,Y,6,0.137
male,44,4880000,전문직,기혼,진보적,10000,초저가,생활용품,유한킴벌리,12,2,17,N,3,0.103
male,33,2620000,공무원,미혼,진보적,886000,고가,교육,클래스101,21,4,23,Y,5,0.381
female,39,2310000,자영업,기혼,보수적,692000,고가,명품,프라다,33,7,22,Y,7,0.381
female,50,1890000,프리랜서,기혼,진보적,813000,고가,화장품,설화수,37,7,17,Y,6,0.425
female,53,4380000,대기업직원,기혼,진보적,177000,중저가,식품,오뚜기,18,4,14,N,1,0.13
male,58,810000,주부,기혼,진보적,105000,중저가,여행,아시아나,30,1,2,N,6,0.267
male,71,1170000,은퇴자,기혼,보수적,172000,중저가,전자기기,삼성,24,5,17,N,5,0.173
male,20,1490000,학생,미혼,진보적,107000,중저가,패션,나이키,22,1,9,N,1,0.262
female,25,1750000,취업준비생,미혼,보수적,8176000,초고가,건강관리,락토핏,39,28,13,Y,20,0.511
female,24,3030000,사무직,미혼,진보적,1207000,고가,명품,버버리,26,7,14,Y,5,0.414
female,54,6730000,전문직,미혼,진보적,747000,고가,화장품,설화수,32,3,10,Y,4,0.223
male,43,3950000,공무원,미혼,보수적,6000,초저가,식품,CJ,14,1,17,N,2,0.147
male,49,3260000,자영업,미혼,진보적,70000,저가,교육,시원스쿨,23,3,23,N,1,0.205
male,28,2830000,프리랜서,미혼,진보적,485000,고가,가구,리바트,14,3,12,Y,4,0.266
female,31,5790000,대기업직원,기혼,보수적,225000,중저가,패션,ZARA,25,3,20,N,2,0.117
female,36,1430000,주부,미혼,보수적,5719000,초고가,건강관리,센트룸,34,25,18,Y,18,0.472
female,63,1950000,은퇴자,기혼,보수적,1692000,초고가,명품,구찌,48,12,10,Y,7,0.527
male,19,510000,학생,미혼,진보적,234000,중저가,전자기기,애플,19,6,2,N,5,0.463
male,23,660000,취업준비생,미혼,진보적,4000,초저가,생활용품,락앤락,4,1,22,N,1,0.25
male,34,4480000,사무직,미혼,진보적,147000,중저가,교육,메가스터디,22,2,12,N,3,0.114
female,31,9480000,전문직,미혼,보수적,333000,고가,가구,리바트,23,5,2,N,6,0.144
female,53,4840000,공무원,기혼,진보적,682000,고가,패션,무신사스탠다드,29,4,3,N,2,0.294
female,59,4860000,자영업,미혼,보수적,254000,중저가,식품,동원,16,3,22,N,3,0.174
male,38,4220000,프리랜서,기혼,진보적,132000,중저가,여행,하나투어,25,4,16,N,5,0.119
male,41,7720000,대기업직원,미혼,보수적,272000,중저가,전자기기,LG,26,7,19,N,6,0.083
male,46,2390000,주부,기혼,보수적,37000,저가,생활용품,깨끗한나라,27,3,18,N,3,0.07
female,73,2860000,은퇴자,기혼,보수적,1377000,고가,교육,클래스101,30,8,17,Y,3,0.419
female,29,810000,학생,기혼,진보적,1776000,초고가,명품,샤넬,28,15,21,Y,13,0.597
female,33,840000,취업준비생,기혼,진보적,778000,고가,화장품,라네즈,33,8,17,Y,7,0.566
male,44,4870000,사무직,기혼,진보적,36000,저가,식품,노브랜드,13,1,18,N,1,0.192
male,41,12010000,전문직,미혼,진보적,357000,고가,여행,하나투어,31,2,9,N,6,0.162
male,27,5670000,공무원,미혼,보수적,1027000,고가,전자기기,삼성,34,5,12,Y,7,0.215
female,33,7560000,자영업,기혼,진보적,469000,고가,패션,아디다스,32,4,13,N,2,0.184
female,48,6040000,프리랜서,기혼,보수적,31000,저가,건강관리,종근당,21,5,12,N,4,0.057
female,51,9150000,대기업직원,기혼,진보적,602000,고가,명품,루이비통,29,3,16,N,6,0.188
male,56,2950000,주부,기혼,진보적,59000,저가,화장품,올리브영PB,13,0,16,N,2,0.203
male,65,3790000,은퇴자,미혼,보수적,8000,초저가,식품,CJ,11,3,15,N,1,0.115
male,28,1170000,학생,미혼,진보적,1058000,고가,교육,윌라,19,9,13,Y,6,0.572
female,31,1300000,취업준비생,기혼,진보적,1829000,초고가,가구,일룸,30,11,9,Y,10,0.565
female,54,6480000,사무직,기혼,진보적,6191000,초고가,패션,COS,33,8,19,Y,7,0.569
female,51,18360000,전문직,미혼,보수적,4906000,초고가,건강관리,종근당,37,9,15,Y,5,0.236
male,37,6960000,공무원,기혼,진보적,1046000,고가,명품,구찌,20,6,12,N,7,0.174
male,43,12010000,자영업,기혼,진보적,218000,중저가,전자기기,소니,15,1,19,N,5,0.194
male,26,9720000,프리랜서,미혼,진보적,28000,저가,생활용품,유한킴벌리,4,3,9,N,1,0.183
female,29,12600000,대기업직원,미혼,진보적,97000,중저가,교육,패스트캠퍼스,22,5,23,N,3,0.144
female,34,4390000,주부,기혼,진보적,5413000,초고가,가구,한샘,28,10,14,Y,12,0.509
female,75,5320000,은퇴자,기혼,보수적,504000,고가,패션,무신사스탠다드,34,4,11,Y,3,0.224
male,27,1620000,학생,미혼,보수적,4000,초저가,식품,풀무원,17,5,13,N,0,0.094
male,29,1620000,취업준비생,미혼,진보적,97000,중저가,여행,마이리얼트립,28,3,12,N,3,0.148
male,32,2590000,사무직,기혼,진보적,614000,고가,전자기기,레노버,22,6,2,Y,4,0.336
female,28,5410000,전문직,미혼,보수적,224000,중저가,생활용품,유한킴벌리,24,4,13,N,2,0.107
female,47,2650000,공무원,기혼,진보적,3093000,초고가,교육,클래스101,36,10,18,Y,10,0.446
female,53,2380000,자영업,기혼,보수적,3537000,초고가,명품,프라다,42,15,11,Y,11,0.553
male,36,1740000,프리랜서,기혼,진보적,32000,저가,화장품,설화수,10,0,14,N,0,0.211
male,39,4060000,대기업직원,기혼,보수적,18000,초저가,식품,오뚜기,22,5,20,N,0,0.121
male,44,770000,주부,기혼,진보적,532000,고가,여행,아시아나,25,7,18,Y,7,0.567
female,67,1290000,은퇴자,기혼,보수적,814000,고가,전자기기,삼성,43,7,21,Y,8,0.505
female,26,470000,학생,미혼,진보적,1251000,고가,패션,나이키,34,16,18,Y,14,0.515
female,27,640000,취업준비생,미혼,보수적,53000,저가,건강관리,락토핏,25,3,14,N,4,0.087
male,42,3400000,사무직,기혼,진보적,7824000,초고가,명품,버버리,34,13,21,Y,14,0.53
male,38,6560000,전문직,미혼,보수적,40000,저가,화장품,설화수,15,5,15,N,1,0.119
male,57,3420000,공무원,미혼,진보적,80000,저가,식품,CJ,21,2,14,N,0,0.122
female,63,3630000,자영업,기혼,보수적,263000,중저가,교육,시원스쿨,19,4,2,N,4,0.183
female,46,2760000,프리랜서,미혼,진보적,14000,초저가,가구,리바트,23,3,0,N,6,0.134
female,49,5940000,대기업직원,기혼,진보적,501000,고가,패션,ZARA,26,3,19,Y,3,0.235
male,54,1520000,주부,미혼,보수적,63000,저가,건강관리,센트룸,23,5,19,N,3,0.059
male,59,1930000,은퇴자,기혼,보수적,382000,고가,명품,구찌,37,6,16,Y,7,0.249
male,25,830000,학생,미혼,진보적,526000,고가,전자기기,애플,23,7,11,Y,6,0.545
female,25,840000,취업준비생,미혼,진보적,40000,저가,생활용품,락앤락,5,0,14,N,1,0.212
female,52,4080000,사무직,기혼,보수적,448000,고가,교육,메가스터디,26,5,0,N,4,0.206
female,48,9010000,전문직,미혼,진보적,5035000,초고가,가구,리바트,36,9,19,Y,8,0.42
male,31,4390000,공무원,기혼,보수적,42000,저가,패션,무신사스탠다드,25,3,16,N,1,0.143
male,37,4750000,자영업,기혼,진보적,4000,초저가,식품,동원,3,2,15,N,3,0.115
male,24,4590000,프리랜서,미혼,진보적,4194000,초고가,여행,하나투어,37,8,1,Y,10,0.653
female,27,6630000,대기업직원,기혼,진보적,965000,고가,전자기기,LG,17,3,10,Y,5,0.266
